,cprcode,brcode,ib_cf_qty,new_ib_vs_stock_cv
18956,0201397,1000,0,0
18957,0201398,1000,0,0
18958,0201399,1000,0,0
18959,0201400,1000,0,0
18960,0201401,1000,0,0
18961,0201402,1000,0,0
18962,0201403,1000,0,0
18963,0201404,1000,0,0
18964,0201405,1000,0,0
18965,0201406,1000,0,0
18966,0201407,1000,0,0
18967,0201409,1000,2,2
18968,0201410,1000,0,0
18969,0201411,1000,0,0
18970,0201412,1000,0,0
18971,0201413,1000,0,0
18972,0201414,1000,6,6
18973,0201415,1000,5,5
18974,0201420,1000,7,7
18975,0201421,1000,9,9
18976,0201422,1000,0,0
18977,0201423,1000,12,12
18978,0201424,1000,12,12
18979,0201425,1000,73,73
18980,0201429,1000,-3,-3
18981,0201430,1000,7,7
18982,0201433,1000,-1,-1
18983,0201436,1000,4,4
18984,0201451,1000,0,0
18985,0201452,1000,0,0
18986,0201453,1000,0,0
18987,0201455,1000,0,0
18988,0201456,1000,0,0
18989,0201457,1000,0,0
18990,0201458,1000,5,5
18991,0201459,1000,8,8
18992,0201460,1000,8,8
18993,0201461,1000,7,7
18994,0201462,1000,4,4
18995,0201466,1000,0,0
18996,0201469,1000,0,0
18997,0201470,1000,0,0
18998,0201472,1000,0,0
18999,0201485,1000,-1,-1
19000,0201486,1000,-7,-7
19001,0201487,1000,-2043,-2043
19002,0201488,1000,0,0
19003,0201489,1000,-1268,-1268
19004,0201490,1000,-36,-36
19005,0201491,1000,-5,-5
19006,0201492,1000,0,0
19007,0201499,1000,29,29
19008,0201500,1000,25,25
19009,0201501,1000,33,33
19010,0201502,1000,38,38
19011,0201503,1000,0,0
19012,0201504,1000,-1241,-1241
19013,0201505,1000,-1098,-1098
19014,0201506,1000,-7,-7
19015,0201508,1000,-1011,-1011
19016,0201509,1000,-1019,-1019
19017,0201510,1000,-950,-950
19018,0201514,1000,-20,-20
19019,0201516,1000,-21,-21
19020,0201517,1000,0,0
19021,0201518,1000,0,0
19022,0201519,1000,0,0
19023,0201520,1000,-1,-1
19024,0201521,1000,0,0
19025,0201522,1000,0,0
19026,0201523,1000,0,0
19027,0201524,1000,0,0
19028,0201525,1000,0,0
19029,0201526,1000,0,0
19030,0201527,1000,0,0
19031,0201528,1000,0,0
19032,0201529,1000,-13,-13
19033,0201530,1000,0,0
19034,0201531,1000,0,0
19035,0201532,1000,0,0
19036,0201533,1000,0,0
19037,0201534,1000,0,0
19038,0201535,1000,0,0
19039,0201536,1000,0,0
19040,0201537,1000,0,0
19041,0201538,1000,0,0
19042,0201539,1000,0,0
19043,0201540,1000,-10,-10
19044,0201541,1000,0,0
19045,0201542,1000,-2,-2
19046,0201543,1000,-1,-1
19047,0201544,1000,0,0
19048,0201545,1000,0,0
19049,0201546,1000,0,0
19050,0201547,1000,0,0
19051,0201548,1000,0,0
19052,0201549,1000,0,0
19053,0201550,1000,0,0
19054,0201551,1000,0,0
19055,0201552,1000,0,0
19056,0201599,1000,6,6
19057,0201600,1000,6,6
19058,0201601,1000,5,5
19059,0201602,1000,6,6
19060,0201603,1000,12,12
19061,0201604,1000,6,6
19062,0201611,1000,27,27
19063,0201614,1000,3,3
19064,0201628,1000,0,0
19065,0201640,1000,17,17
19066,0201641,1000,14,14
19067,0201643,1000,7,7
19068,0201644,1000,6,6
19069,0201645,1000,25,25
19070,0201646,1000,6,6
19071,0201647,1000,0,0
19072,0201654,1000,0,0
19073,0201655,1000,0,0
19074,0201656,1000,47,47
19075,0201657,1000,17,17
19076,0201659,1000,0,0
19077,0201661,1000,0,0
19078,0201662,1000,0,0
19079,0201663,1000,0,0
19080,0201664,1000,-583,-583
19081,0201666,1000,5,5
19082,0201667,1000,0,0
19083,0201668,1000,-1,-1
19084,0201669,1000,0,0
19085,0201670,1000,0,0
19086,0201671,1000,0,0
19087,0201673,1000,0,0
19088,0201674,1000,0,0
19089,0201675,1000,0,0
19090,0201676,1000,0,0
19091,0201677,1000,0,0
19092,0201680,1000,0,0
19093,0201682,1000,0,0
19094,0201683,1000,0,0
19095,0201684,1000,0,0
19096,0201686,1000,0,0
19097,0201689,1000,0,0
19098,0201690,1000,0,0
19099,0201691,1000,-1,-1
19100,0201692,1000,-3,-3
19101,0201693,1000,-8,-8
19102,0201694,1000,0,0
19103,0201695,1000,0,0
19104,0201696,1000,-1,-1
19105,0201697,1000,0,0
19106,0201698,1000,0,0
19107,0201734,1000,0,0
19108,0201735,1000,0,0
19109,0201736,1000,0,0
19110,0201737,1000,-5880,-5880
19111,0201738,1000,0,0
19112,0201739,1000,0,0
19113,0201749,1000,0,0
19114,0201750,1000,0,0
19115,0201751,1000,0,0
19116,0201754,1000,0,0
19117,0201755,1000,0,0
19118,0201756,1000,0,0
19119,0201757,1000,16,16
19120,0201758,1000,63,63
19121,0201759,1000,0,0
19122,0201761,1000,22,22
19123,0201762,1000,0,0
19124,0201763,1000,120,120
19125,0201764,1000,15,15
19126,0201765,1000,0,0
19127,0201776,1000,26,26
19128,0201782,1000,0,0
19129,0201786,1000,22,22
19130,0201787,1000,7,7
19131,0201788,1000,8,8
19132,0201794,1000,0,0
19133,0201795,1000,0,0
19134,0201799,1000,0,0
19135,0201808,1000,0,0
19136,0201816,1000,27,27
19137,0201841,1000,29,29
19138,0201844,1000,7,7
19139,0201845,1000,18,18
19140,0201846,1000,0,0
19141,0201850,1000,0,0
19142,0201851,1000,0,0
19143,0201852,1000,0,0
19144,0201853,1000,0,0
19145,0201858,1000,0,0
19146,0201860,1000,8,8
19147,0201861,1000,1,1
19148,0201862,1000,33,33
19149,0201864,1000,0,0
19150,0201867,1000,39,39
19151,0201868,1000,16,16
19152,0201874,1000,14,14
19153,0201877,1000,27,27
19154,0201878,1000,0,0
19155,0201879,1000,10,10
19156,0201881,1000,0,0
19157,0201886,1000,3,3
19158,0201888,1000,0,0
19159,0201889,1000,0,0
19160,0201891,1000,0,0
19161,0201893,1000,2,2
19162,0201894,1000,7,7
19163,0201895,1000,42,42
19164,0201896,1000,11,11
19165,0201897,1000,10,10
19166,0201898,1000,15,15
19167,0201899,1000,0,0
19168,0201900,1000,51,51
19169,0201901,1000,9,9
19170,0201902,1000,-112,-112
19171,0201906,1000,0,0
19172,0201913,1000,5,5
19173,0201914,1000,6,6
19174,0201915,1000,12,12
19175,0201917,1000,12,12
19176,0201924,1000,5,5
19177,0201928,1000,5,5
19178,0201929,1000,2,2
19179,0201931,1000,3,3
19180,0201934,1000,11,11
19181,0201936,1000,0,0
19182,0201938,1000,-6,-6
19183,0201939,1000,8,8
19184,0201940,1000,30,30
19185,0201946,1000,7,7
19186,0201947,1000,9,9
19187,0201948,1000,7,7
19188,0201949,1000,11,11
19189,0201959,1000,6,6
19190,0201968,1000,18,18
19191,0201969,1000,14,14
19192,0201970,1000,38,38
19193,0201971,1000,19,19
19194,0201972,1000,21,21
19195,0201973,1000,-20,-20
19196,0201974,1000,-2356,-2356
19197,0201975,1000,-64,-64
19198,0201976,1000,5,5
19199,0201977,1000,0,0
19200,0201978,1000,0,0
19201,0201980,1000,0,0
19202,0201982,1000,0,0
19203,0201986,1000,5,5
19204,0201987,1000,19,19
19205,0201988,1000,10,10
19206,0201989,1000,9,9
19207,0201990,1000,0,0
19208,0201991,1000,0,0
19209,0201993,1000,0,0
19210,0201997,1000,-36,-36
19211,0201998,1000,-22,-22
19212,0202000,1000,-411,-411
19213,0202001,1000,-656,-656
19214,0202002,1000,-480,-480
19215,0202004,1000,-713,-713
19216,0202006,1000,-597,-597
19217,0202008,1000,-512,-512
19218,0202009,1000,-754,-754
19219,0202010,1000,-547,-547
19220,0202011,1000,-644,-644
19221,0202012,1000,-674,-674
19222,0202014,1000,0,0
19223,0202015,1000,6,6
19224,0202018,1000,0,0
19225,0202019,1000,0,0
19226,0202020,1000,0,0
19227,0202021,1000,0,0
19228,0202022,1000,0,0
19229,0202023,1000,0,0
19230,0202024,1000,-56,-56
19231,0202025,1000,4,4
19232,0202026,1000,0,0
19233,0202034,1000,-2,-2
19234,0202035,1000,-11,-11
19235,0202036,1000,-8,-8
19236,0202037,1000,-12,-12
19237,0202039,1000,27,27
19238,0202042,1000,0,0
19239,0202045,1000,0,0
19240,0202048,1000,6,6
19241,0202050,1000,5,5
19242,0202054,1000,26,26
19243,0202055,1000,-2078,-2078
19244,0202057,1000,0,0
19245,0202061,1000,37,37
19246,0202067,1000,0,0
19247,0202068,1000,0,0
19248,0202069,1000,0,0
19249,0202070,1000,38,38
19250,0202077,1000,0,0
19251,0202079,1000,0,0
19252,0202081,1000,0,0
19253,0202088,1000,5,5
19254,0202091,1000,0,0
19255,0202098,1000,0,0
19256,0202099,1000,0,0
19257,0202100,1000,5,5
19258,0202101,1000,6,6
19259,0202102,1000,28,28
19260,0202105,1000,6,6
19261,0202106,1000,10,10
19262,0202107,1000,7,7
19263,0202108,1000,31,31
19264,0202109,1000,29,29
19265,0202110,1000,18,18
19266,0202111,1000,15,15
19267,0202112,1000,19,19
19268,0202120,1000,0,0
19269,0202125,1000,5,5
19270,0202127,1000,0,0
19271,0202129,1000,11,11
19272,0202131,1000,-1,-1
19273,0202133,1000,18,18
19274,0202135,1000,11,11
19275,0202143,1000,0,0
19276,0202144,1000,0,0
19277,0202145,1000,14,14
19278,0202146,1000,12,12
19279,0202147,1000,0,0
19280,0202148,1000,12,12
19281,0202149,1000,7,7
19282,0202150,1000,0,0
19283,0202151,1000,0,0
19284,0202163,1000,6,6
19285,0202181,1000,0,0
19286,0202185,1000,-360,-360
19287,0202186,1000,-2,-2
19288,0202187,1000,-238,-238
19289,0202188,1000,-177,-177
19290,0202189,1000,-110,-110
19291,0202193,1000,21,21
19292,0202194,1000,15,15
19293,0202195,1000,6,6
19294,0202196,1000,9,9
19295,0202197,1000,6,6
19296,0202199,1000,-9,-9
19297,0202200,1000,-10,-10
19298,0202201,1000,-936,-936
19299,0202202,1000,-12,-12
19300,0202205,1000,0,0
19301,0202206,1000,0,0
19302,0202208,1000,0,0
19303,0202209,1000,0,0
19304,0202215,1000,0,0
19305,0202216,1000,0,0
19306,0202217,1000,0,0
19307,0202220,1000,-3,-3
19308,0202221,1000,-1,-1
19309,0202226,1000,0,0
19310,0202231,1000,0,0
19311,0202233,1000,0,0
19312,0202235,1000,7,7
19313,0202236,1000,18,18
19314,0202237,1000,26,26
19315,0202238,1000,0,0
19316,0202240,1000,11,11
19317,0202242,1000,0,0
19318,0202243,1000,10,10
19319,0202244,1000,29,29
19320,0202245,1000,18,18
19321,0202246,1000,7,7
19322,0202252,1000,95,95
19323,0202253,1000,74,74
19324,0202257,1000,33,33
19325,0202258,1000,54,54
19326,0202262,1000,0,0
19327,0202263,1000,-1653,-1653
19328,0202264,1000,0,0
19329,0202265,1000,0,0
19330,0202276,1000,0,0
19331,0202278,1000,11,11
19332,0202279,1000,10,10
19333,0202280,1000,0,0
19334,0202281,1000,0,0
19335,0202283,1000,5,5
19336,0202285,1000,0,0
19337,0202287,1000,6,6
19338,0202288,1000,0,0
19339,0202296,1000,5,5
19340,0202298,1000,0,0
19341,0202299,1000,37,37
19342,0202304,1000,2,2
19343,0202305,1000,8,8
19344,0202306,1000,17,17
19345,0202307,1000,7,7
19346,0202308,1000,12,12
19347,0202309,1000,40,40
19348,0202310,1000,0,0
19349,0202311,1000,0,0
19350,0202312,1000,20,20
19351,0202314,1000,32,32
19352,0202316,1000,25,25
19353,0202328,1000,2,2
19354,0202329,1000,2,2
19355,0202330,1000,9,9
19356,0202331,1000,4,4
19357,0202334,1000,1,1
19358,0202335,1000,0,0
19359,0202336,1000,0,0
19360,0202337,1000,0,0
19361,0202338,1000,0,0
19362,0202339,1000,0,0
19363,0202340,1000,0,0
19364,0202341,1000,0,0
19365,0202342,1000,0,0
19366,0202343,1000,0,0
19367,0202344,1000,0,0
19368,0202345,1000,3,3
19369,0202348,1000,0,0
19370,0202349,1000,16,16
19371,0202350,1000,17,17
19372,0202351,1000,6,6
19373,0202354,1000,20,20
19374,0202355,1000,44,44
19375,0202362,1000,16,16
19376,0202363,1000,21,21
19377,0202364,1000,30,30
19378,0202365,1000,15,15
19379,0202366,1000,22,22
19380,0202367,1000,0,0
19381,0202369,1000,0,0
19382,0202370,1000,8,8
19383,0202371,1000,2,2
19384,0202374,1000,3,3
19385,0202375,1000,0,0
19386,0202376,1000,8,8
19387,0202377,1000,11,11
19388,0202378,1000,19,19
19389,0202392,1000,0,0
19390,0202393,1000,0,0
19391,0202394,1000,0,0
19392,0202395,1000,0,0
19393,0202399,1000,0,0
19394,0202403,1000,0,0
19395,0202404,1000,0,0
19396,0202405,1000,0,0
19397,0202406,1000,78,78
19398,0202407,1000,6,6
19399,0202409,1000,10,10
19400,0202417,1000,0,0
19401,0202418,1000,0,0
19402,0202422,1000,0,0
19403,0202423,1000,0,0
19404,0202426,1000,10,10
19405,0202427,1000,0,0
19406,0202428,1000,0,0
19407,0202429,1000,0,0
19408,0202432,1000,8,8
19409,0202449,1000,41,41
19410,0202451,1000,21,21
19411,0202452,1000,8,8
19412,0202455,1000,0,0
19413,0202456,1000,0,0
19414,0202457,1000,-65,-65
19415,0202459,1000,0,0
19416,0202461,1000,0,0
19417,0202473,1000,0,0
19418,0202474,1000,0,0
19419,0202475,1000,0,0
19420,0202476,1000,0,0
19421,0202477,1000,0,0
19422,0202479,1000,0,0
19423,0202480,1000,0,0
19424,0202481,1000,0,0
19425,0202482,1000,0,0
19426,0202489,1000,0,0
19427,0202497,1000,0,0
19428,0202502,1000,9,9
19429,0202506,1000,4,4
19430,0202508,1000,-440,-440
19431,0202509,1000,-538,-538
19432,0202510,1000,-548,-548
19433,0202511,1000,-694,-694
19434,0202512,1000,-624,-624
19435,0202513,1000,-667,-667
19436,0202514,1000,-260,-260
19437,0202515,1000,-345,-345
19438,0202516,1000,25,25
19439,0202532,1000,0,0
19440,0202535,1000,0,0
19441,0202536,1000,0,0
19442,0202537,1000,0,0
19443,0202539,1000,0,0
19444,0202540,1000,0,0
19445,0202541,1000,0,0
19446,0202542,1000,0,0
19447,0202543,1000,0,0
19448,0202544,1000,0,0
19449,0202545,1000,0,0
19450,0202546,1000,0,0
19451,0202558,1000,0,0
19452,0202561,1000,0,0
19453,0202562,1000,0,0
19454,0202563,1000,0,0
19455,0202564,1000,0,0
19456,0202566,1000,0,0
19457,0202567,1000,0,0
19458,0202586,1000,6,6
19459,0202587,1000,6,6
19460,0202590,1000,3,3
19461,0202593,1000,8,8
19462,0202596,1000,0,0
19463,0202597,1000,0,0
19464,0202598,1000,0,0
19465,0202600,1000,0,0
19466,0202602,1000,0,0
19467,0202604,1000,0,0
19468,0202605,1000,0,0
19469,0202606,1000,0,0
19470,0202611,1000,4,4
19471,0202612,1000,0,0
19472,0202615,1000,0,0
19473,0202619,1000,0,0
19474,0202620,1000,0,0
19475,0202622,1000,0,0
19476,0202624,1000,3,3
19477,0202625,1000,0,0
19478,0202632,1000,5,5
19479,0202633,1000,0,0
19480,0202635,1000,0,0
19481,0202636,1000,5,5
19482,0202641,1000,1,1
19483,0202642,1000,0,0
19484,0202643,1000,5,5
19485,0202644,1000,5,5
19486,0202647,1000,5,5
19487,0202648,1000,3,3
19488,0202649,1000,3,3
19489,0202650,1000,5,5
19490,0202652,1000,0,0
19491,0202655,1000,0,0
19492,0202656,1000,0,0
19493,0202657,1000,0,0
19494,0202660,1000,5,5
19495,0202661,1000,12,12
19496,0202663,1000,0,0
19497,0202668,1000,0,0
19498,0202669,1000,4,4
19499,0202674,1000,9,9
19500,0202677,1000,0,0
19501,0202678,1000,0,0
19502,0202681,1000,0,0
19503,0202683,1000,0,0
19504,0202686,1000,6,6
19505,0202688,1000,0,0
19506,0202689,1000,2,2
19507,0202690,1000,0,0
19508,0202692,1000,0,0
19509,0202693,1000,0,0
19510,0202697,1000,0,0
19511,0202698,1000,-190,-190
19512,0202699,1000,-213,-213
19513,0202700,1000,-154,-154
19514,0202701,1000,-108,-108
19515,0202719,1000,0,0
19516,0202729,1000,0,0
19517,0202730,1000,0,0
19518,0202743,1000,0,0
19519,0202746,1000,0,0
19520,0202760,1000,0,0
19521,0202761,1000,0,0
19522,0202762,1000,0,0
19523,0202763,1000,0,0
19524,0202764,1000,0,0
19525,0202765,1000,0,0
19526,0202767,1000,0,0
19527,0202768,1000,0,0
19528,0202769,1000,11,11
19529,0202771,1000,1,1
19530,0202774,1000,2,2
19531,0202775,1000,2,2
19532,0202776,1000,1,1
19533,0202777,1000,2,2
19534,0202778,1000,0,0
19535,0202779,1000,2,2
19536,0202792,1000,0,0
19537,0202793,1000,3,3
19538,0202794,1000,5,5
19539,0202795,1000,4,4
19540,0202801,1000,-136,-136
19541,0202802,1000,0,0
19542,0202806,1000,2,2
19543,0202807,1000,0,0
19544,0202811,1000,7,7
19545,0202816,1000,10,10
19546,0202817,1000,25,25
19547,0202818,1000,7,7
19548,0202819,1000,4,4
19549,0202825,1000,0,0
19550,0202827,1000,0,0
19551,0202828,1000,0,0
19552,0202830,1000,0,0
19553,0202831,1000,0,0
19554,0202832,1000,0,0
19555,0202835,1000,0,0
19556,0202840,1000,-21,-21
19557,0202842,1000,-13,-13
19558,0202843,1000,0,0
19559,0202844,1000,0,0
19560,0202846,1000,-43,-43
19561,0202847,1000,-49,-49
19562,0202854,1000,0,0
19563,0202857,1000,0,0
19564,0202858,1000,0,0
19565,0202861,1000,6,6
19566,0202862,1000,3,3
19567,0202863,1000,0,0
19568,0202864,1000,46,46
19569,0202865,1000,36,36
19570,0202866,1000,14,14
19571,0202867,1000,0,0
19572,0202871,1000,6,6
19573,0202873,1000,8,8
19574,0202874,1000,0,0
19575,0202876,1000,0,0
19576,0202877,1000,0,0
19577,0202878,1000,0,0
19578,0202879,1000,0,0
19579,0202880,1000,0,0
19580,0202881,1000,8,8
19581,0202882,1000,10,10
19582,0202883,1000,12,12
19583,0202884,1000,14,14
19584,0202887,1000,9,9
19585,0202888,1000,3,3
19586,0202890,1000,15,15
19587,0202891,1000,6,6
19588,0202892,1000,2,2
19589,0202893,1000,9,9
19590,0202895,1000,151,151
19591,0202896,1000,24,24
19592,0202897,1000,22,22
19593,0202898,1000,22,22
19594,0202899,1000,12,12
19595,0202900,1000,20,20
19596,0202901,1000,14,14
19597,0202902,1000,34,34
19598,0202904,1000,19,19
19599,0202917,1000,0,0
19600,0202918,1000,0,0
19601,0202919,1000,0,0
19602,0202931,1000,15,15
19603,0202932,1000,4,4
19604,0202952,1000,0,0
19605,0202972,1000,-161,-161
19606,0202973,1000,-95,-95
19607,0202974,1000,-403,-403
19608,0202976,1000,-429,-429
19609,0202977,1000,0,0
19610,0202978,1000,0,0
19611,0202990,1000,5,5
19612,0203004,1000,18,18
19613,0203005,1000,16,16
19614,0203018,1000,0,0
19615,0203020,1000,0,0
19616,0203022,1000,0,0
19617,0203025,1000,0,0
19618,0203029,1000,10,10
19619,0203030,1000,7,7
19620,0203031,1000,12,12
19621,0203032,1000,6,6
19622,0203033,1000,4,4
19623,0203036,1000,23,23
19624,0203041,1000,9,9
19625,0203046,1000,0,0
19626,0203050,1000,9,9
19627,0203053,1000,0,0
19628,0203055,1000,3,3
19629,0203059,1000,0,0
19630,0203063,1000,0,0
19631,0203064,1000,0,0
19632,0203065,1000,0,0
19633,0203066,1000,0,0
19634,0203067,1000,0,0
19635,0203069,1000,0,0
19636,0203070,1000,0,0
19637,0203075,1000,0,0
19638,0203076,1000,0,0
19639,0203077,1000,0,0
19640,0203078,1000,0,0
19641,0203079,1000,0,0
19642,0203080,1000,0,0
19643,0203081,1000,0,0
19644,0203085,1000,0,0
19645,0203086,1000,0,0
19646,0203088,1000,0,0
19647,0203093,1000,0,0
19648,0203094,1000,0,0
19649,0203098,1000,0,0
19650,0203099,1000,0,0
19651,0203100,1000,0,0
19652,0203101,1000,0,0
19653,0203102,1000,0,0
19654,0203103,1000,0,0
19655,0203104,1000,0,0
19656,0203113,1000,0,0
19657,0203114,1000,0,0
19658,0203115,1000,0,0
19659,0203116,1000,0,0
19660,0203117,1000,0,0
19661,0203118,1000,0,0
19662,0203125,1000,0,0
19663,0203126,1000,0,0
19664,0203127,1000,0,0
19665,0203128,1000,0,0
19666,0203129,1000,0,0
19667,0203130,1000,0,0
19668,0203132,1000,0,0
19669,0203134,1000,0,0
19670,0203140,1000,0,0
19671,0203141,1000,0,0
19672,0203143,1000,0,0
19673,0203144,1000,0,0
19674,0203145,1000,0,0
19675,0203147,1000,0,0
19676,0203148,1000,0,0
19677,0203149,1000,0,0
19678,0203153,1000,0,0
19679,0203155,1000,0,0
19680,0203157,1000,0,0
19681,0203158,1000,0,0
19682,0203159,1000,0,0
19683,0203161,1000,0,0
19684,0203162,1000,0,0
19685,0203163,1000,0,0
19686,0203164,1000,0,0
19687,0203165,1000,0,0
19688,0203167,1000,0,0
19689,0203168,1000,0,0
19690,0203169,1000,0,0
19691,0203170,1000,0,0
19692,0203171,1000,0,0
19693,0203172,1000,0,0
19694,0203173,1000,0,0
19695,0203175,1000,0,0
19696,0203176,1000,0,0
19697,0203179,1000,0,0
19698,0203184,1000,0,0
19699,0203187,1000,0,0
19700,0203188,1000,0,0
19701,0203189,1000,0,0
19702,0203190,1000,0,0
19703,0203191,1000,0,0
19704,0203195,1000,0,0
19705,0203197,1000,0,0
19706,0203198,1000,0,0
19707,0203199,1000,0,0
19708,0203200,1000,0,0
19709,0203201,1000,0,0
19710,0203203,1000,0,0
19711,0203204,1000,0,0
19712,0203205,1000,0,0
19713,0203206,1000,0,0
19714,0203207,1000,0,0
19715,0203208,1000,0,0
19716,0203209,1000,0,0
19717,0203210,1000,0,0
19718,0203211,1000,0,0
19719,0203213,1000,0,0
19720,0203216,1000,0,0
19721,0203217,1000,28,28
19722,0203218,1000,7,7
19723,0203219,1000,25,25
19724,0203231,1000,6,6
19725,0203238,1000,0,0
19726,0203239,1000,0,0
19727,0203240,1000,0,0
19728,0203241,1000,0,0
19729,0203242,1000,0,0
19730,0203243,1000,0,0
19731,0203244,1000,0,0
19732,0203245,1000,0,0
19733,0203246,1000,0,0
19734,0203247,1000,0,0
19735,0203248,1000,0,0
19736,0203249,1000,0,0
19737,0203250,1000,0,0
19738,0203251,1000,0,0
19739,0203252,1000,0,0
19740,0203254,1000,0,0
19741,0203260,1000,0,0
19742,0203263,1000,0,0
19743,0203269,1000,0,0
19744,0203271,1000,0,0
19745,0203274,1000,0,0
19746,0203276,1000,0,0
19747,0203278,1000,0,0
19748,0203280,1000,0,0
19749,0203281,1000,0,0
19750,0203282,1000,0,0
19751,0203283,1000,0,0
19752,0203284,1000,0,0
19753,0203287,1000,0,0
19754,0203292,1000,0,0
19755,0203293,1000,0,0
19756,0203296,1000,0,0
19757,0203297,1000,0,0
19758,0203298,1000,0,0
19759,0203299,1000,0,0
19760,0203300,1000,0,0
19761,0203302,1000,0,0
19762,0203303,1000,6,6
19763,0203304,1000,11,11
19764,0203309,1000,0,0
19765,0203310,1000,11,11
19766,0203311,1000,13,13
19767,0203312,1000,0,0
19768,0203313,1000,6,6
19769,0203316,1000,19,19
19770,0203317,1000,38,38
19771,0203321,1000,0,0
19772,0203322,1000,10,10
19773,0203323,1000,1,1
19774,0203324,1000,7,7
19775,0203325,1000,22,22
19776,0203330,1000,0,0
19777,0203331,1000,0,0
19778,0203332,1000,0,0
19779,0203333,1000,0,0
19780,0203334,1000,0,0
19781,0203337,1000,0,0
19782,0203339,1000,0,0
19783,0203340,1000,0,0
19784,0203376,1000,4,4
19785,0203377,1000,5,5
19786,0203378,1000,0,0
19787,0203383,1000,10,10
19788,0203384,1000,25,25
19789,0203385,1000,60,60
19790,0203386,1000,1,1
19791,0203387,1000,3,3
19792,0203388,1000,6,6
19793,0203389,1000,0,0
19794,0203390,1000,8,8
19795,0203391,1000,10,10
19796,0203392,1000,13,13
19797,0203393,1000,0,0
19798,0203395,1000,5,5
19799,0203396,1000,3,3
19800,0203397,1000,7,7
19801,0203398,1000,9,9
19802,0203399,1000,27,27
19803,0203400,1000,31,31
19804,0203401,1000,4,4
19805,0203402,1000,5,5
19806,0203403,1000,3,3
19807,0203409,1000,0,0
19808,0203410,1000,0,0
19809,0203422,1000,16,16
19810,0203430,1000,0,0
19811,0203431,1000,0,0
19812,0203432,1000,0,0
19813,0203440,1000,0,0
19814,0203441,1000,-494,-494
19815,0203442,1000,0,0
19816,0203443,1000,0,0
19817,0203444,1000,0,0
19818,0203449,1000,40,40
19819,0203450,1000,59,59
19820,0203451,1000,23,23
19821,0203462,1000,3,3
19822,0203463,1000,2,2
19823,0203465,1000,26,26
19824,0203466,1000,24,24
19825,0203467,1000,10,10
19826,0203468,1000,21,21
19827,0203469,1000,19,19
19828,0203470,1000,2,2
19829,0203476,1000,0,0
19830,0203477,1000,5,5
19831,0203478,1000,0,0
19832,0203479,1000,3,3
19833,0203480,1000,0,0
19834,0203481,1000,7,7
19835,0203484,1000,2,2
19836,0203485,1000,5,5
19837,0203501,1000,10,10
19838,0203502,1000,13,13
19839,0203503,1000,33,33
19840,0203504,1000,16,16
19841,0203509,1000,11,11
19842,0203519,1000,1,1
19843,0203520,1000,5,5
19844,0203524,1000,58,58
19845,0203525,1000,22,22
19846,0203532,1000,4,4
19847,0203559,1000,-52,-52
19848,0203562,1000,4,4
19849,0203563,1000,0,0
19850,0203564,1000,0,0
19851,0203565,1000,0,0
19852,0203566,1000,0,0
19853,0203567,1000,2,2
19854,0203569,1000,0,0
19855,0203570,1000,0,0
19856,0203571,1000,0,0
19857,0203572,1000,0,0
19858,0203573,1000,0,0
19859,0203574,1000,0,0
19860,0203575,1000,0,0
19861,0203576,1000,0,0
19862,0203577,1000,0,0
19863,0203578,1000,0,0
